Entry, Register(Num), Data Label, Unit, Scale, Access                              Total Entries: 1072
  938, 11978(1), Low Internal Resistance (Cell Entity [34])
  939, 11979(1), Low Internal Resistance (Cell Entity [35])
  940, 11980(1), Low Internal Resistance (Cell Entity [36])
  941, 11981(1), Low Internal Resistance (Cell Entity [37])
  942, 11982(1), Low Internal Resistance (Cell Entity [38])
  943, 11983(1), Low Internal Resistance (Cell Entity [39])
  944, 11984(1), Low Internal Resistance (Cell Entity [40])
  945, 11985(1), Low Internal Resistance (Cell Entity [13])
  946, 11986(1), Low Internal Resistance (Cell Entity [14])
  947, 11987(1), Low Internal Resistance (Cell Entity [15])
  948, 11988(1), Low Internal Resistance (Cell Entity [16])
  949, 11989(1), Low Internal Resistance (Cell Entity [21])
  950, 11990(1), Low Internal Resistance (Cell Entity [22])
  951, 11991(1), Low Internal Resistance (Cell Entity [23])
  952, 11992(1), Low Internal Resistance (Cell Entity [24])
  953, 12273(1), High Internal Resistance (Cell Entity [25])
  954, 12274(1), High Internal Resistance (Cell Entity [26])
  955, 12275(1), High Internal Resistance (Cell Entity [27])
  956, 12276(1), High Internal Resistance (Cell Entity [28])
  957, 12277(1), High Internal Resistance (Cell Entity [5])
  958, 12278(1), High Internal Resistance (Cell Entity [6])
  959, 12279(1), High Internal Resistance (Cell Entity [7])
  960, 12280(1), High Internal Resistance (Cell Entity [8])
  961, 12281(1), High Internal Resistance (Cell Entity [9])
  962, 12282(1), High Internal Resistance (Cell Entity [10])
  963, 12283(1), High Internal Resistance (Cell Entity [11])
  964, 12284(1), High Internal Resistance (Cell Entity [12])
  965, 12285(1), High Internal Resistance (Cell Entity [1])
  966, 12286(1), High Internal Resistance (Cell Entity [2])
  967, 12287(1), High Internal Resistance (Cell Entity [3])
  968, 12288(1), High Internal Resistance (Cell Entity [4])
  969, 12289(1), High Internal Resistance (Cell Entity [17])
  970, 12290(1), High Internal Resistance (Cell Entity [18])
  971, 12291(1), High Internal Resistance (Cell Entity [19])
  972, 12292(1), High Internal Resistance (Cell Entity [20])
  973, 12293(1), High Internal Resistance (Cell Entity [29])
  974, 12294(1), High Internal Resistance (Cell Entity [30])
  975, 12295(1), High Internal Resistance (Cell Entity [31])
  976, 12296(1), High Internal Resistance (Cell Entity [32])
  977, 12297(1), High Internal Resistance (Cell Entity [33])
  978, 12298(1), High Internal Resistance (Cell Entity [34])
  979, 12299(1), High Internal Resistance (Cell Entity [35])
  980, 12300(1), High Internal Resistance (Cell Entity [36])
  981, 12301(1), High Internal Resistance (Cell Entity [37])
  982, 12302(1), High Internal Resistance (Cell Entity [38])
  983, 12303(1), High Internal Resistance (Cell Entity [39])
  984, 12304(1), High Internal Resistance (Cell Entity [40])
  985, 12305(1), High Internal Resistance (Cell Entity [13])
  986, 12306(1), High Internal Resistance (Cell Entity [14])
  987, 12307(1), High Internal Resistance (Cell Entity [15])
  988, 12308(1), High Internal Resistance (Cell Entity [16])
  989, 12309(1), High Internal Resistance (Cell Entity [21])
  990, 12310(1), High Internal Resistance (Cell Entity [22])
  991, 12311(1), High Internal Resistance (Cell Entity [23])
  992, 12312(1), High Internal Resistance (Cell Entity [24])
  993, 12593(1), High Intercell Resistance (Cell Entity [25])
  994, 12594(1), High Intercell Resistance (Cell Entity [26])
  995, 12595(1), High Intercell Resistance (Cell Entity [27])
  996, 12596(1), High Intercell Resistance (Cell Entity [28])
  997, 12597(1), High Intercell Resistance (Cell Entity [5])
  998, 12598(1), High Intercell Resistance (Cell Entity [6])
  999, 12599(1), High Intercell Resistance (Cell Entity [7])
 1000, 12600(1), High Intercell Resistance (Cell Entity [8])
 1001, 12601(1), High Intercell Resistance (Cell Entity [9])
 1002, 12602(1), High Intercell Resistance (Cell Entity [10])
 1003, 12603(1), High Intercell Resistance (Cell Entity [11])
 1004, 12604(1), High Intercell Resistance (Cell Entity [12])
 1005, 12605(1), High Intercell Resistance (Cell Entity [1])
 1006, 12606(1), High Intercell Resistance (Cell Entity [2])
 1007, 12607(1), High Intercell Resistance (Cell Entity [3])
 1008, 12608(1), High Intercell Resistance (Cell Entity [4])
 1009, 12609(1), High Intercell Resistance (Cell Entity [17])
 1010, 12610(1), High Intercell Resistance (Cell Entity [18])
 1011, 12611(1), High Intercell Resistance (Cell Entity [19])
 1012, 12612(1), High Intercell Resistance (Cell Entity [20])
 1013, 12613(1), High Intercell Resistance (Cell Entity [29])
 1014, 12614(1), High Intercell Resistance (Cell Entity [30])
 1015, 12615(1), High Intercell Resistance (Cell Entity [31])
 1016, 12616(1), High Intercell Resistance (Cell Entity [32])
 1017, 12617(1), High Intercell Resistance (Cell Entity [33])
 1018, 12618(1), High Intercell Resistance (Cell Entity [34])
 1019, 12619(1), High Intercell Resistance (Cell Entity [35])
 1020, 12620(1), High Intercell Resistance (Cell Entity [36])
 1021, 12621(1), High Intercell Resistance (Cell Entity [37])
 1022, 12622(1), High Intercell Resistance (Cell Entity [38])
 1023, 12623(1), High Intercell Resistance (Cell Entity [39])
 1024, 12624(1), High Intercell Resistance (Cell Entity [40])
 1025, 12625(1), High Intercell Resistance (Cell Entity [13])
 1026, 12626(1), High Intercell Resistance (Cell Entity [14])
 1027, 12627(1), High Intercell Resistance (Cell Entity [15])
 1028, 12628(1), High Intercell Resistance (Cell Entity [16])
 1029, 12629(1), High Intercell Resistance (Cell Entity [21])
 1030, 12630(1), High Intercell Resistance (Cell Entity [22])
 1031, 12631(1), High Intercell Resistance (Cell Entity [23])
 1032, 12632(1), High Intercell Resistance (Cell Entity [24])
 1033, 12913(1), Discharge Low Cell Voltage (Cell Entity [25])
 1034, 12914(1), Discharge Low Cell Voltage (Cell Entity [26])
 1035, 12915(1), Discharge Low Cell Voltage (Cell Entity [27])
 1036, 12916(1), Discharge Low Cell Voltage (Cell Entity [28])
 1037, 12917(1), Discharge Low Cell Voltage (Cell Entity [5])
 1038, 12918(1), Discharge Low Cell Voltage (Cell Entity [6])
 1039, 12919(1), Discharge Low Cell Voltage (Cell Entity [7])
 1040, 12920(1), Discharge Low Cell Voltage (Cell Entity [8])
 1041, 12921(1), Discharge Low Cell Voltage (Cell Entity [9])
 1042, 12922(1), Discharge Low Cell Voltage (Cell Entity [10])
 1043, 12923(1), Discharge Low Cell Voltage (Cell Entity [11])
 1044, 12924(1), Discharge Low Cell Voltage (Cell Entity [12])
 1045, 12925(1), Discharge Low Cell Voltage (Cell Entity [1])
 1046, 12926(1), Discharge Low Cell Voltage (Cell Entity [2])
 1047, 12927(1), Discharge Low Cell Voltage (Cell Entity [3])
 1048, 12928(1), Discharge Low Cell Voltage (Cell Entity [4])
 1049, 12929(1), Discharge Low Cell Voltage (Cell Entity [17])
 1050, 12930(1), Discharge Low Cell Voltage (Cell Entity [18])
 1051, 12931(1), Discharge Low Cell Voltage (Cell Entity [19])
 1052, 12932(1), Discharge Low Cell Voltage (Cell Entity [20])
 1053, 12933(1), Discharge Low Cell Voltage (Cell Entity [29])
 1054, 12934(1), Discharge Low Cell Voltage (Cell Entity [30])
 1055, 12935(1), Discharge Low Cell Voltage (Cell Entity [31])
 1056, 12936(1), Discharge Low Cell Voltage (Cell Entity [32])
 1057, 12937(1), Discharge Low Cell Voltage (Cell Entity [33])
 1058, 12938(1), Discharge Low Cell Voltage (Cell Entity [34])
 1059, 12939(1), Discharge Low Cell Voltage (Cell Entity [35])
 1060, 12940(1), Discharge Low Cell Voltage (Cell Entity [36])
 1061, 12941(1), Discharge Low Cell Voltage (Cell Entity [37])
 1062, 12942(1), Discharge Low Cell Voltage (Cell Entity [38])
 1063, 12943(1), Discharge Low Cell Voltage (Cell Entity [39])
 1064, 12944(1), Discharge Low Cell Voltage (Cell Entity [40])
 1065, 12945(1), Discharge Low Cell Voltage (Cell Entity [13])
 1066, 12946(1), Discharge Low Cell Voltage (Cell Entity [14])
 1067, 12947(1), Discharge Low Cell Voltage (Cell Entity [15])
 1068, 12948(1), Discharge Low Cell Voltage (Cell Entity [16])
 1069, 12949(1), Discharge Low Cell Voltage (Cell Entity [21])
 1070, 12950(1), Discharge Low Cell Voltage (Cell Entity [22])
 1071, 12951(1), Discharge Low Cell Voltage (Cell Entity [23])
 1072, 12952(1), Discharge Low Cell Voltage (Cell Entity [24])
